category,title,hj_as,hj_pfx,vt_as,vt_pfx,propagation,is_moas,moas_duration,is_submoas,submoas_duration,diff_cider,global_hege_freq_hijacked,global_hege_freq_normal,local_hege_hijacker,local_hege_freq_hijacked,local_hege_freq_normal,edit_distance,prepending,local_similarity,local_hege_freq,global_hege_freq,local_union,hege_score
origin_change,backconnect_1.pickle,['203959'],172.81.129.0/24,48884,172.81.128.0/21,0.7127272727272728,0,,0,,,0.0,0,0,1.0,0.0,4,0.0,0.97174055835134998,0.5,0.0,0.25,"{'203959': {'web': {'1299': 0.324561403508772, '6762': 0.0687134502923977, '3223': 1.0}, 'loc': {'6939': 0.08683269188329247, '3223': 1.0}}}"
forged_as_path,backconnect_3.pickle,['203959'],72.20.0.0/24,25761,72.20.0.0/19,0.6707692307692308,1,645.110599078341,0,,,0.8313953488372093,0,0,1.920689655172,0.0,5,0.0,0.0,0.960344827586,0.41569767441860467,0.0,"{'25761': {'web': {'174': 0.00474137931034483, '1299': 0.487174746915533, '3356': 0.0316810344827586, '3257': 0.495368356532743}, 'loc': {'3257': 1.0, '1229': 1.0, '3223': 1.0, '203959': 1.0}}, '134830': {'web': {'43350': 0.741379310344828, '3257': 0.310344827586207}, 'loc': {'32768': 1.0, '6939': 0.06559400564434258, '203959': 1.0, '3223': 1.0, '53587': 4.0}}, '203959': {'web': {'1299': 0.197701149425287, '6762': 0.0574712643678161, '3223': 0.920689655172414}, 'loc': {'134830': 3.0, '6939': 0.05832405251257129, '3223': 1.0, '53587': 4.0}}}"
forged_as_path,petersburg_1.pickle,['44050'],192.135.33.0/24,137,192.135.32.0/23,0.9701492537313433,0,,0,,,0.0,0,0,0.10962853466906317,0,5,0.0,0.072444109642765375,0.05481426733453158,0.0,0.0,"{'198596': {'web': {'131788': 0.0296296296296296, '39792': 0.0296296296296296, '2914': 0.147811447811448, '1273': 0.0115974560419005, '6762': 0.0333333333333333, '44050': 0.0296296296296296, '3356': 0.0611111111111111, '6910': 0.569341563786008, '34304': 0.338552188552189, '9050': 0.239711934156379, '1299': 0.0317994762439207}, 'loc': {'131788': 1.0, '39792': 0.8468475636361471, '2914': 0.017329629682372623, '174': 0.44106678342852956, '701': 0.006141540451885279, '20485': 0.0023212419764143902, '3257': 0.00024884464984002843, '31500': 0.00529034184206598, '44050': 1.005290341842066, '3356': 0.04015234479135996, '3549': 0.005523627075351214, '1299': 0.22880697551436535}}}"
prepend,prepend_153993.pickle,['3'],185.133.227.0/24,203459,185.133.227.0/24,1.0,1,-2125.8812351543943,0,,,0.061068702290076333,0.0,0,0,0,5,1.4180976334743343,0.014711075409449048,0.0,0.030534351145038167,0.0,"{'3': {'web': {'56651': 1.00408276533169e-05, '204008': 3.3077201663678e-05, '43888': 3.30774654127683e-05, '33544': 1.18124280950745e-06, '9498': 0.000180151319093951, '6453': 1.18130141614414e-06, '4637': 1.5948038079611e-05, '131758': 6.61547354528481e-05, '58717': 9.92323962383049e-05, '174': 0.272560270965934, '18351': 6.61547354528481e-05, '7303': 3.30763029674047e-05, '6762': 0.000163024499761216, '133957': 9.92323962383049e-05, '3257': 0.000339043510938997, '1299': 0.0001671600511488, '7473': 3.54396286023859e-06, '27787': 3.30763029674047e-05, '9119': 1.00408276533169e-05, '49743': 3.30774654127683e-05, '2914': 6.96948498445686e-05, '30844': 2.4806665619201e-05, '267360': 0.000132308845769963, '1273': 1.68338432034417e-05, '37642': 2.4806665619201e-05, '3356': 0.521660907376618, '6939': 6.96984639408252e-05, '32787': 0.0110949092428304, '262287': 0.000132308845769963, '3209': 3.3077201663678e-05, '33567': 2.4806665619201e-05, '394432': 1.18124280950745e-06, '6461': 4.13461357994255e-05, '134341': 0.000132309470905696}, 'loc': {'57463': 0.0008722575942053713, '2914': 0.00935405433934179, '39216': 2.400327043008794, '6663': 0.09435425772675451, '205906': 0.12673074908991688, '6762': 0.14288461616624287, '20485': 0.10100772653837244, '3257': 0.00038308042446226725, '1299': 0.02601183033798336, '29049': 0.3868376775944085, '8932': 0.43281184542436024, '206893': 1.0, '174': 0.02285723049783358, '3356': 0.03182375806280845}}}"
origin_change,backconnect_4.pickle,['203959'],161.123.185.0/24,12586,161.123.128.0/17,0.9239766081871345,1,-13235.069620253165,0,,,0.0,0.0,0,1.0059015711777117,0.0,6,0.0,0.99230706188539253,0.5029507855888559,0.0,1.0,"{'203959': {'web': {'1299': 0.197701149425287, '6762': 0.0574712643678161, '3223': 0.920689655172414}, 'loc': {'1299': 0.3409857906542768, '2914': 0.00828982480566191, '6762': 0.10945437913711012, '3223': 1.0, '3356': 0.03609467455621301}}}"
typo,typo_pfx_124337.pickle,['20495'],185.103.174.0/24,5577,185.103.174.0/24,0.33766233766233766,1,-99.92307692307692,0,,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,"{'20495': {'web': {'6762': 0.000624390838206628, '3223': 0.00584795321637427, '3257': 0.0105689571150097, '8455': 0.186175073099415, '1299': 0.00214731202320369, '3356': 0.000274122807017544, '286': 0.326434576023392}, 'loc': {'6939': 0.20875, '13030': 0.025}}}"
origin_change,iran_1.pickle,"['12880', '65050']",99.192.226.0/24,27589,99.192.128.0/17,0.44805194805194803,1,-13734.507142857143,0,,,0,0,0,0,0,4,0.0,5.4691386983662937e-06,0.0,0.0,0.0,"{'65050': {'web': {'20738': 0.031745754947429, '65015': 0.031745754947429, '65014': 0.031745754947429, '8529': 2.76798602720653e-07, '12880': 2.76798602720653e-07}, 'loc': {'8529': 1.0, '12880': 11.0}}, '12880': {'web': {'174': 0.00723160492404936, '12389': 0.0521930820639207, '200612': 0.00034029079885094, '3257': 0.126776620221261, '1273': 0.178233991562256, '6762': 0.000995680208357101, '20485': 0.000707082227418739, '3491': 0.00272299341895059, '6453': 0.0029315413876807, '3356': 0.0246735412615545, '29049': 0.209333133320454, '8529': 0.197700191387162, '34984': 2.35016521661473e-06, '2914': 0.0187379561939614, '48159': 0.323549472598473, '6939': 0.165981429812196, '1299': 0.0512206266241365, '15412': 0.252848204655549}, 'loc': {'8529': 1.0, '13030': 0.2}}}"
forged_as_path,torg_1.pickle,['60937'],200.239.0.0/18,11888,200.239.0.0/18,0.10384615384615385,0,,0,,,0.16666666666666666,0.0,0,3.4013258368099986e-06,0,5,0.0,2.8122103544636623e-05,1.7006629184049993e-06,0.08333333333333333,0.0,"{'1273': {'web': {'5089': 8.67938705735657e-06, '2914': 0.00971192315140532, '6461': 3.40132583681119e-06, '3257': 8.95469262648526e-05, '3356': 0.0335585253419756, '174': 0.00170884577335117, '1299': 0.0493623131428749}, 'loc': {'60937': 1.0, '6461': 1.0, '12389': 1.0, '16509': 1.0}}}"
prepend,prepend_142737.pickle,['2'],186.195.0.0/20,262734,186.195.0.0/20,0.9837133550488599,1,22.642384105960264,0,,,0.0,0.0,1.0,0.06834905281830388,0.0,5,1.5,0.0,0.03417452640915194,0.0,0.0,"{'2': {'web': {'132323': 0.0132255111170977, '4755': 0.0405521627288993, '6453': 0.0477681083023743, '136010': 0.00330637777927443, '58717': 0.00330637777927443, '41837': 0.0495956666891165, '7922': 0.0124610591900312, '174': 0.535946393833001, '132602': 0.00329642342759414, '265396': 0.0127755290318972, '6762': 0.00304899903003292, '3257': 0.0085318385477988, '50607': 0.0022480641985511, '1299': 0.00355033274229566, '133648': 0.00400224716263447, '40356': 0.0127755290318972, '2914': 0.00729555434527122, '30844': 0.0444594150002845, '3356': 0.182790500101106, '135853': 0.0172931255503671, '6939': 0.0213793903622173, '206762': 0.0022480641985511, '9002': 0.000608126641407163, '12389': 0.0495956666891165, '33287': 0.273464776332997, '133711': 0.023144644454921, '37239': 0.0444594150002845, '34': 0.846432711494255, '263151': 0.0127755290318972, '134204': 0.00330637777927443, '36937': 0.0444594150002845}, 'loc': {'262734': 1.0, '22356': 0.1053921568627451, '263444': 3.1936274509803924, '3549': 0.05228758169934641, '28347': 0.05228758169934641, '3356': 0.029411764705882353, '6939': 0.4736928104575163, '52320': 0.7312091503267973}}}"
origin_change,dod_1.pickle,['13110'],128.19.65.0/24,27064,128.19.65.0/24,0.14215686274509803,1,678.551724137931,0,,,0.0,0.0,0,0,2.0176241136757076,5,0.0,0.0,1.0088120568378538,0.0,0.0,"{'13110': {'web': {'24724': 0.327040270286692, '3356': 0.118648812287575, '1299': 0.044187967310033, '9002': 0.256717745223797}, 'loc': {'4826': 0.05756578947368421, '6939': 1.0, '7545': 0.03125}}}"
prepend,prepend_135669.pickle,['7'],45.227.81.0/24,267070,45.227.81.0/24,0.9734748010610079,1,878.7974683544304,1,878.7974683544304,[-2],0.0,0.0,0,0,1.4041981493083633,5,0.680130330398994,0.015667006302847564,0.7020990746541816,0.0,0.0,"{'7': {'web': {'786': 1.0, '1299': 0.148379197761194, '3257': 0.2421875}, 'loc': {'16735': 1.0, '2914': 0.12972972972972974, '3549': 0.7567567567567568, '267070': 1.0, '3257': 0.10810810810810811, '3356': 0.7027027027027027}}}"
forged_as_path,petersburg_unused_1.pickle,['44050'],103.17.148.0/22,,,0.9923371647509579,0,,0,,,0.0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,"{'198747': {'web': {}, 'loc': {'39792': 1.0, '2914': 0.014491822203462975, '174': 0.48695349581049835, '701': 0.009139075912966992, '20485': 0.0513008046755538, '3257': 0.004792617646519643, '6453': 0.0017350869666255518, '1299': 0.37103912326833444, '44050': 1.0, '3549': 0.005143305570749642, '3356': 0.12253262941030198}}}"
forged_as_path,facebook_1.pickle,['9318'],69.171.255.0/24,32934,69.171.255.0/24,0.14285714285714285,0,,0,,,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,"{'32934': {'web': {'32787': 0.0138888888888889, '6453': 0.00152439024390244, '3356': 0.198509485094851, '2914': 0.00592818428184282, '3549': 0.0963753387533875}, 'loc': {'6461': 0.05128205128205128, '4134': 0.8974358974358974, '3257': 0.07692307692307693, '9318': 1.0, '174': 0.07692307692307693, '286': 0.07692307692307693}}}"
forged_as_path,carlson_1.pickle,['36426'],63.161.162.0/24,1239,63.160.0.0/12 ,0.9104477611940298,1,-5791.453551912568,0,,,0.4411764705882353,0.0,0,0,0.10009137176866667,5,0.0,0.0,0.050045685884333335,0.22058823529411764,0.0,"{'36426': {'web': {}, 'loc': {'14710': 0.4761320069709367, '3561': 0.0011111111111111111, '2914': 0.009512486816187235, '701': 0.005251957505206735, '1239': 1.0, '3320': 0.0009057971014492754, '6453': 0.003782012572773443, '6830': 0.10599687106731655, '2828': 0.13368947691192912, '3549': 0.09213804169623362, '22773': 0.4761320069709367, '174': 0.025015428809513487, '1299': 0.07036104914807505, '3356': 0.6365511891705732}}}"
origin_change,h3s_1.pickle,['59790'],73.41.0.0/16,7922,73.0.0.0/8,0.9735849056603774,1,-24331.75968992248,0,,,0.0,0.0,0,1.0061910377358487,0.0,3,0.0,0.99810736975083303,0.5030955188679244,0.0,0.25,"{'59790': {'web': {'174': 1.0, '1299': 0.0754716981132075}, 'loc': {'174': 1.0, '2914': 0.026147626499739174, '1299': 0.017018779342723, '3356': 0.057511737089201875, '3257': 0.02942097026604069}}}"
prepend,prepend_135567.pickle,['7'],91.225.188.0/22,197592,91.225.188.0/22,0.9228571428571428,1,-63.040247678018574,0,,,0,0.0,0,0,0,5,0.680130330398994,0.19678770117188149,0.0,0.0,0.5,"{'7': {'web': {'786': 0.996268656716418, '132602': 0.0027402052238806, '6762': 2.91511194029851e-05, '133957': 0.00373134328358209, '3257': 0.241283815298507, '9498': 0.000932835820895522, '3356': 0.00011660447761194, '58715': 0.00373134328358209, '2914': 0.000728777985074627, '174': 0.000816231343283582, '1299': 0.132316930970149}, 'loc': {'2914': 0.011090660051403687, '197592': 2.0, '3257': 1.0, '1299': 0.1302040175731519, '174': 0.09660708098812619, '3356': 0.039533678707260454}}}"
typo,typo_pfx_136756.pickle,['328239'],102.177.129.0/24,198949,102.177.128.0/19,1.0,0,,1,-8723.255434782608,"[-5, -6]",0.0,0,0,2.243375559661815,0.0,1,0.0,0.98806599107983317,1.1216877798309075,0.0,0.5,"{'328239': {'web': {'22355': 1.0, '11845': 0.984835164835165, '174': 0.450205276334089, '1299': 0.426937580808768}, 'loc': {'2914': 0.0006072874493927126, '22355': 0.961578947368421, '3257': 0.006140350877192982, '1299': 0.6141212004369899, '11845': 0.9484210526315789, '174': 0.19829108026476447, '3356': 0.036428659060238004}}}"
prepend,prepend_155177.pickle,['5'],143.255.198.0/24,263558,143.255.198.0/24,0.425414364640884,1,-130.35526315789474,1,-130.35526315789474,[-2],0.0,0.0,0,0,0.9014387603758615,4,1.0000800274379786,0.038316261064177182,0.45071938018793073,0.0,0.0,"{'5': {'web': {'53048': 0.132581453634085, '56595': 0.0664473684210526, '263444': 0.132121971595656, '9498': 0.426446678536462, '6453': 0.0109649122807018, '4637': 0.0354741019214703, '58717': 0.0656641604010025, '135068': 0.0656641604010025, '50084': 0.0664473684210526, '6939': 0.0402534113060429, '4809': 0.0274853801169591, '205906': 0.0109649122807018, '5588': 0.0664473684210526, '3257': 0.0580937165689488, '1299': 0.0464052287581699, '23154': 0.198221515326778, '44217': 0.0109649122807018, '2914': 0.0686925647451963, '174': 0.217653768659961, '263124': 0.132121971595656, '3356': 0.0422096908939014, '22381': 0.26265664160401, '265385': 0.132581453634085, '6461': 0.00272904483430799, '266933': 0.26265664160401, '52320': 0.0975735908398447, '134341': 0.26516290726817}, 'loc': {'3356': 0.9767441860465116, '2914': 0.05813953488372093, '263558': 1.0, '3549': 1.0}}}"
typo,typo_1.pickle,['203959'],191.86.129.0/24,26615,191.86.128.0/19,0.6514084507042254,0,,0,,,0.0,0,0,1.0,0.0,1,0.0,0.9737966852777229,0.5,0.0,0.2,"{'203959': {'web': {'2914': 0.015625, '200039': 0.125, '6762': 0.0972222222222222, '3223': 1.0, '1299': 0.258564814814815, '25369': 0.125}, 'loc': {'6939': 0.1022875816993464, '3223': 1.0}}}"
prepend,prepend_185884.pickle,['2'],130.45.188.0/22,22191,130.45.188.0/22,0.702928870292887,1,-830.3214285714286,0,,,0.0,0.004132231404958678,0,0,0.4766419462548935,4,1.5,0.66729490963990012,0.23832097312744674,0.002066115702479339,0.16666666666666666,"{'2': {'web': {'45820': 0.00348861092320469, '53048': 0.0153130688945235, '264525': 0.0153130688945235, '263444': 0.00681991926864177, '53274': 0.00159775978428187, '9498': 0.00192256020695054, '6453': 0.0219640966080237, '41837': 0.0557951859145319, '48420': 0.00111802328748124, '266232': 0.00912374165175239, '174': 0.899202125998949, '134278': 0.00348861092320469, '3255': 0.00111802328748124, '3257': 0.0517577332720397, '1299': 0.0200267964948083, '133648': 0.0139544436928188, '52320': 0.00638021966752631, '16735': 0.0124499337845686, '135837': 0.00192256020695054, '263124': 0.00681991926864177, '3356': 0.0113998093524281, '135853': 0.0139544436928188, '263089': 0.00348333075684901, '6939': 0.0144215400682598, '27446': 0.00159775978428187, '12389': 0.0557951859145319, '6461': 0.000145549221253447, '4755': 0.0174430546160235, '34': 0.893084396340401, '28598': 0.00664207862561164, '9002': 0.000808113563331965}, 'loc': {'174': 1.0, '2914': 0.014650066245810927, '1299': 0.00975177304964539, '22191': 1.0, '3356': 0.0013297872340425532}}}"
prepend,prepend_144013.pickle,['1'],45.224.137.0/24,266922,45.224.137.0/24,0.10796915167095116,1,308.54761904761904,0,,,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,"{'1': {'web': {'27932': 0.0842116857501473, '7473': 0.168423371500295, '265351': 0.252635057250442, '7700': 0.168423371500295, '209': 0.0118648018648019, '6461': 0.0239897082001078, '52871': 0.252635057250442, '3257': 0.0787218337218337, '21219': 0.243032776229755, '1299': 0.30015028991044, '6453': 0.00256410256410256, '3356': 0.146272588852493, '48085': 0.243032776229755, '26114': 0.0824068729159227, '4637': 0.155772884732161, '174': 0.00384615384615385, '264498': 0.252635057250442, '27822': 0.322604318758165, '2914': 0.258695663311048}, 'loc': {'1916': 0.04, '6939': 0.24, '266922': 1.0, '28329': 0.08}}}"
typo,typo_pfx_141162.pickle,['6421'],138.104.221.0/24,1290,138.104.0.0/16,0.9892183288409704,0,,0,,,0.0036036036036036037,0,0,0.9199630756043178,0.0,1,0.0,0.99100845744128341,0.4599815378021589,0.0018018018018018018,0.5,"{'6421': {'web': {'6453': 0.983257918552036, '3356': 0.104072398190045, '1299': 0.0407239819004525, '3257': 0.0316742081447964}, 'loc': {'6939': 0.0016641065028161802, '2914': 0.026816703592331324, '3257': 0.02207576579018704, '6453': 0.9750336238440062, '1299': 0.09990926197330105, '174': 0.15076860880940576, '3356': 0.032437807254566534}}}"
typo,typo_pfx_124336.pickle,['20495'],185.103.172.0/24,5577,185.103.172.0/24,0.34513274336283184,1,-99.92307692307692,0,,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,"{'20495': {'web': {'6762': 0.000624390838206628, '3223': 0.00584795321637427, '3257': 0.0105689571150097, '8455': 0.186175073099415, '1299': 0.00214731202320369, '3356': 0.000274122807017544, '286': 0.326434576023392}, 'loc': {'6939': 0.20875, '13030': 0.025}}}"
typo,typo_asn_156533.pickle,['265781'],168.227.21.0/24,265791,168.227.21.0/24,0.9926470588235294,1,-3696.938596491228,0,,,0.0030097817908201654,0.0016835016835016834,0,0.14730878186968838,0.0,1,0.0,0.023122057750331826,0.07365439093484419,0.0023466417371609243,0.0,"{'265791': {'web': {'52468': 0.245614035087719, '5511': 0.245614035087719, '265790': 0.245614035087719, '265780': 0.245614035087719}, 'loc': {'2914': 0.04898940703914363, '701': 0.0022297507591625236, '3257': 0.007426509809314466, '52468': 1.0, '3356': 0.04751817895698688, '265790': 1.0, '265780': 1.0, '265781': 1.0, '5511': 1.0, '174': 0.13342579553344763, '1299': 0.11621391372706164}}, '265790': {'web': {'12956': 0.530868838763576, '11664': 0.396546922862712, '3257': 0.0421052631578947, '52468': 0.0465608465608466, '3356': 0.0957115009746589, '22927': 0.530868838763576, '265780': 0.0465608465608466, '5511': 0.0465608465608466, '19037': 0.396546922862712, '174': 0.0210526315789474, '1299': 0.216374269005848}, 'loc': {'1239': 0.14285714285714285, '20080': 0.07142857142857142, '52468': 4.428571428571429, '265780': 1.0, '265781': 1.0, '5511': 0.14285714285714285, '1916': 0.21428571428571427}}, '265781': {'web': {'20207': 1.0, '3356': 1.0, '3549': 1.0}, 'loc': {'2914': 0.05037347067864591, '701': 0.002764448568180553, '3257': 0.0005921216654200947, '52468': 1.0, '6453': 0.0014469521248065681, '3356': 0.0694218680656337, '265780': 1.0, '5511': 1.0, '174': 0.14569790614308079, '1299': 0.17074094837733275}}}"
typo,typo_pfx_123862.pickle,['6910'],188.212.202.0/23,58224,188.212.200.0/21,0.9707602339181286,0,,0,,,0.008583690987124463,0,0,0.07340801886792453,0.0,1,0.0,0.23645611398689348,0.036704009433962265,0.004291845493562232,0.0,"{'6910': {'web': {'6762': 0.114958419067215, '6453': 0.28321116255144, '1299': 0.0781678669410151, '9050': 0.116941015089163, '174': 0.000171467764060357, '3356': 0.0310356652949246}, 'loc': {'6939': 0.01153018356408187, '2914': 0.03476555367832755, '3257': 0.006207331066088128, '6453': 0.001738374619730552, '1299': 1.5321838328866026, '174': 0.07149673011599428, '3356': 0.07859117563954274}}}"
forged_as_path,bitcanal_4.pickle,['197426'],115.116.97.0/24,4755,115.116.0.0/16,0.4312977099236641,0,,0,,,0.0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,"{'18254': {'web': {}, 'loc': {'6939': 0.13043478260869565, '197426': 1.0}}}"
prepend,prepend_120619.pickle,['8'],103.95.234.0/24,136372,103.95.234.0/24,0.07035175879396985,1,-358.85714285714283,0,,,0,0,0,0,0,4,0.5943409168857894,0.0,0.0,0.0,0.0,"{'8': {'web': {'11164': 0.0765641823184591, '4557': 0.229692546955377, '3356': 0.364748574390876, '2914': 0.297890645648612, '14085': 0.137815528173226}, 'loc': {'55410': 1.3333333333333333, '37271': 0.16666666666666666, '1273': 0.6666666666666666, '3491': 0.3333333333333333, '136372': 8.0}}}"
prepend,prepend_156212.pickle,['8'],185.137.104.0/22,205575,185.137.104.0/22,0.2567237163814181,1,22.485714285714284,0,,,0,0.0,0,0,0,4,0.5943409168857894,0.0024942017698869057,0.0,0.0,0.0,"{'8': {'web': {'6939': 0.00184729064039409, '2914': 0.186902495504737, '135185': 0.000232621784345922, '11164': 0.0616081770853222, '6762': 5.53709856035437e-05, '134884': 0.00324329438905881, '3257': 0.000414645943916193, '9498': 0.00308808735469851, '137961': 0.00308936025091928, '3356': 0.514770900470351, '4637': 0.000164203612479475, '14085': 0.0616081770853222, '58717': 0.00308936025091928, '4557': 0.185070836674686, '18101': 0.00347606456293318, '15412': 0.00347606456293318, '45117': 0.000232621784345922}, 'loc': {'29119': 1.0, '205575': 8.0, '3356': 0.022448979591836737, '3257': 0.17142857142857143}}}"
prepend,prepend_156445.pickle,['3'],193.203.124.0/23,44674,193.203.124.0/23,0.2018348623853211,1,60.77272727272727,0,,,0.0,0.0,0,0,0.4057692307688358,4,1.4180976334743343,0.12413473216786886,0.2028846153844179,0.0,0.0,"{'3': {'web': {'56651': 1.01782287647228e-05, '204008': 3.30804692310766e-05, '43888': 3.30806586298835e-05, '53062': 8.90601593138846e-06, '3491': 3.81684894729562e-06, '9498': 5.02562053239736e-05, '6453': 8.26993054650545e-06, '4637': 1.90844550751928e-06, '131758': 6.61612330853042e-05, '58717': 9.92419758896507e-05, '174': 0.255064459486562, '18351': 6.61612330853042e-05, '7303': 3.78508833054807e-05, '6762': 3.78511358205163e-05, '133957': 9.92419758896507e-05, '3257': 5.34380736360212e-05, '1299': 0.000182262301877334, '262195': 3.18067940047736e-06, '7473': 3.81695414797406e-06, '27787': 3.78508833054807e-05, '9119': 1.01782287647228e-05, '16735': 7.6334454046107e-06, '49743': 3.30806586298835e-05, '1273': 1.68580353142283e-05, '2914': 4.83464656558391e-05, '30844': 2.13110906187488e-05, '267360': 0.000132321540226454, '8757': 0.000114508372029304, '37642': 4.7075999406766e-05, '3356': 0.531090403507709, '6939': 6.8705511475206e-05, '6461': 1.90852968615899e-06, '262589': 7.63367683775193e-06, '262287': 0.000132321540226454, '3209': 3.30804692310766e-05, '37662': 2.5764456328523e-05, '61681': 8.90601593138846e-06, '33567': 4.7075999406766e-05, '32787': 0.00431094221392263}, 'loc': {'44674': 1.0, '3549': 0.13333333333333333, '50304': 0.06666666666666667, '8359': 1.0, '1299': 0.26666666666666666, '3356': 0.2}}}"
prepend,prepend_135568.pickle,['7'],91.225.188.0/22,197592,91.225.188.0/22,0.9228571428571428,1,-63.040247678018574,0,,,0,0.0,0,0,0,5,0.680130330398994,0.19678770117188149,0.0,0.0,0.5,"{'7': {'web': {'786': 0.996268656716418, '132602': 0.0027402052238806, '6762': 2.91511194029851e-05, '133957': 0.00373134328358209, '3257': 0.241283815298507, '9498': 0.000932835820895522, '3356': 0.00011660447761194, '58715': 0.00373134328358209, '2914': 0.000728777985074627, '174': 0.000816231343283582, '1299': 0.132316930970149}, 'loc': {'2914': 0.011090660051403687, '197592': 2.0, '3257': 1.0, '1299': 0.1302040175731519, '174': 0.09660708098812619, '3356': 0.039533678707260454}}}"
typo,typo_pfx_137931.pickle,['264238'],168.121.237.0/24,27843,168.121.236.0/23,0.3577586206896552,0,,0,,,0.0,0,0,0.006097560975607316,0.0,1,0.0,0.0,0.003048780487803658,0.0,0.0,"{'264238': {'web': {'12956': 0.916666666666667, '2914': 0.0282118055555556, '6762': 0.00390625, '3257': 0.0677083333333333, '3356': 0.148871527777778, '10429': 0.916666666666667, '28329': 0.0833333333333333, '1299': 0.0442708333333333}, 'loc': {'6939': 0.4375}}}"
origin_change,sky_1.pickle,['201509'],102.120.0.0/16,36972,102.120.0.0/13,0.9961240310077519,0,,0,,,0.0,0,0,2.0074597295013437,0.0,2,0.0,0.999623822627145,1.0037298647506718,0.0,0.5,"{'201509': {'web': {'197043': 1.0, '174': 1.0, '2914': 0.0184944372200549, '1299': 0.0555796368540192}, 'loc': {'2914': 0.051328671328671326, '197043': 1.0, '3257': 0.05174825174825175, '1299': 0.037296037296037296, '174': 1.0, '3356': 0.02807798262343717}}}"
typo,typo_pfx_124756.pickle,['267502'],201.182.68.0/24,53005,201.182.68.0/24,0.2885714285714286,0,,1,16.633663366336634,[-1],0.012195121951219513,0,0,0.0,0.0,1,0.0,0.0,0.0,0.006097560975609756,0.0,"{'267502': {'web': {}, 'loc': {'42473': 0.05139026812313804, '6939': 0.5990566037735849, '263903': 1.0}}}"
prepend,prepend_156211.pickle,['2'],185.137.104.0/22,205575,185.137.104.0/22,0.5256723716381418,1,24.28372093023256,0,,,0.0,0.0,0,0,0.0,5,1.5,0.5159275590082264,0.0,0.0,0.14285714285714285,"{'2': {'web': {'16735': 0.00125557040922589, '174': 0.903174525100411, '12389': 0.0528836958310793, '133711': 0.0246790580545037, '137098': 0.00352557972207195, '262589': 0.000186660029865605, '3549': 6.28772635814889e-05, '3257': 0.00670409382087578, '6453': 0.0489191374095157, '4755': 0.0423069566648635, '135853': 0.0141023188882878, '263089': 0.00125557040922589, '53125': 0.000186660029865605, '41837': 0.0528836958310793, '34': 0.90254840885042, '1299': 0.0180439971987401, '3356': 0.0315706307774114, '133648': 0.0141023188882878}, 'loc': {'174': 1.0, '205624': 1.0, '2914': 0.10082644628099173, '34977': 1.0, '205575': 1.0}}}"
typo,typo_asn_152910.pickle,['265790'],168.227.21.0/24,265791,168.227.21.0/24,0.9974747474747475,1,30.697674418604652,0,,,0.0013123359580052493,0,0,0.07644762524405162,0.0,1,0.0,0.0,0.03822381262202581,0.0006561679790026247,0.0,"{'265791': {'web': {'3257': 0.0324074074074074, '52468': 1.0, '1299': 0.0740740740740741, '265790': 1.0, '265780': 1.0, '5511': 1.0, '174': 0.0277777777777778, '3356': 0.12962962962963}, 'loc': {'2914': 0.030479337234555457, '52468': 1.0, '1299': 0.07373529599210595, '265790': 1.0, '265780': 1.0, '5511': 0.9716373311414633, '174': 0.06473401709524328, '3356': 0.04757792983599435}}, '265790': {'web': {'12956': 0.569444444444444, '11664': 0.430555555555556, '6762': 0.00462962962962963, '3257': 0.0648148148148148, '3356': 0.111111111111111, '22927': 0.569444444444444, '19037': 0.430555555555556, '174': 0.0694444444444444, '1299': 0.175925925925926}, 'loc': {'2914': 0.02051799100285559, '3257': 0.003160621761658031, '52468': 1.0, '1299': 0.12298481638556155, '265780': 1.0, '5511': 0.9695097648465524, '174': 0.0721801370293683, '3356': 0.10325336564818305}}}"
